"id","occupation_type","urban_contiguity","establishment_time","real_estate","special_zone","protected_areas","preservation_areas","risk_situation","risk_susceptibility","parcels_access","parcels_layout","parcels_distance","buildings_condition","infrastructure_condition"
"NUI1511","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1510","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1565","12_Informal","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","93_N.A","102_Mostly_absent","112_Undefined","122_Absent","131_Adequate","141_Adequate"
"NUI1564","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI1563","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1562","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1553","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1552","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1551","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1550","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1541","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1540","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1539","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1538","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1561","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1560","11_Slum","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1559","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1558","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI1549","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1548","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1547","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","62_No","72_No","81_Yes","93_N.A","101_Mostly_present","112_Undefined","121_Present","133_Inadequate","142_Partial"
"NUI1546","11_Slum","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1537","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1536","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1535","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1534","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1525","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1524","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1523","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1522","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1481","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1480","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1479","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1478","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1533","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1532","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1531","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1530","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1521","11_Slum","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1520","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1519","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1518","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1509","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1508","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1507","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1506","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1529","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1528","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1527","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1526","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1517","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1516","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1515","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1514","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1505","12_Informal","41_Central","21_<10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1504","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1503","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1502","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1493","11_Slum","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1492","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1491","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1490","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1449","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1448","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1447","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1446","12_Informal","42_Periphery or remote","22_>10y","31_Increase","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1501","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1500","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1499","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1498","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI1489","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1488","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1487","12_Informal","42_Periphery or remote","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1486","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1477","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1476","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1475","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1474","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1497","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI1496","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","71_Yes","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1495","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1494","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","102_Mostly_absent","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1485","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI1484","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI1483","12_Informal","42_Periphery or remote","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1482","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","141_Adequate"
"NUI1473","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","101_Mostly_present","111_Well-defined","121_Present","131_Adequate","142_Partial"
"NUI1472","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","93_N.A","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI1471","12_Informal","42_Periphery or remote","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","93_N.A","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","142_Partial"
"NUI1470","12_Informal","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","93_N.A","101_Mostly_present","112_Undefined","121_Present","131_Adequate","142_Partial"
